ESTADO_CIVIL,COLEGIO_DEPA,GRADO_INSTRUCCION_MADRE,GRADO_INSTRUCCION_PADRE,NECESIDADES_EDUCATIVAS_ESPECIALES,NOTA_PROMEDIO,DOMICILIO_DEPA,ANIO_NACIMIENTO,NACIMIENTO_DEPA,SEXO,MODALIDAD,FACULTAD,ESPECIALIDAD,CICLO_RELATIVO,CATEGORIA_OBJETIVO_TARGET
1,15,4,4,0,15.81,1,1989,15,1,10,9,25,10,GRADUADO
1,13,3,4,0,15.81,1,1994,13,1,1,8,12,10,GRADUADO
1,15,3,4,0,15.81,1,1992,15,1,12,3,7,10,GRADUADO
1,15,4,10,0,15.81,15,1993,15,1,12,3,7,10,GRADUADO
1,15,6,1,0,15.81,15,1992,15,1,9,3,7,10,GRADUADO
1,13,1,4,0,15.82,15,1987,13,1,12,8,13,10,GRADUADO
1,15,1,5,0,15.82,1,1995,15,1,9,8,12,10,GRADUADO
4,15,11,5,0,15.82,1,1993,15,0,12,8,12,10,GRADUADO
2,15,10,6,0,15.82,1,1991,15,1,12,4,5,10,GRADUADO
5,12,6,4,0,15.82,15,1990,12,0,1,4,5,10,GRADUADO
1,15,6,10,0,15.82,7,1992,15,1,12,4,6,10,GRADUADO
2,15,6,3,1,15.83,15,1983,15,0,14,2,2,10,GRADUADO
4,11,5,4,0,15.83,7,1994,11,1,1,4,6,10,GRADUADO
1,15,4,10,0,15.83,10,1993,15,1,9,4,6,10,GRADUADO
4,15,1,6,0,15.83,1,1981,15,1,10,4,16,10,GRADUADO
2,15,3,4,0,15.83,1,1992,15,1,9,3,7,10,GRADUADO
1,15,8,5,0,15.83,1,1993,12,0,9,6,10,10,GRADUADO
1,15,4,8,0,15.84,12,1994,20,1,8,4,16,10,GRADUADO
1,15,4,4,0,15.84,1,1992,15,0,12,1,26,10,GRADUADO
1,2,5,4,0,15.84,15,1994,2,1,8,4,5,10,GRADUADO
1,7,5,4,0,15.84,7,1991,7,1,12,4,16,10,GRADUADO
1,15,3,7,0,15.85,1,1993,15,0,9,6,20,10,GRADUADO
1,15,6,4,0,15.85,1,1991,20,0,9,8,12,10,GRADUADO
1,15,3,4,0,15.85,15,1971,15,0,12,3,4,10,GRADUADO
1,15,4,8,0,15.85,15,1994,15,0,12,4,16,10,GRADUADO
1,15,9,3,1,15.85,1,1978,15,1,10,3,4,10,GRADUADO
1,11,8,4,0,15.85,15,1995,11,1,8,3,7,10,GRADUADO
1,15,3,5,0,15.85,1,1989,15,0,12,1,1,10,GRADUADO
1,15,4,6,0,15.85,1,1993,15,0,12,3,4,10,GRADUADO
1,15,1,1,0,15.85,1,1992,15,0,12,1,24,10,GRADUADO
1,15,5,11,0,15.86,15,1993,19,1,12,4,6,10,GRADUADO
1,15,8,4,0,15.86,1,1993,15,1,9,7,11,10,GRADUADO
1,15,3,4,0,15.87,1,1992,15,1,12,6,20,10,GRADUADO
1,15,6,3,0,15.87,15,1994,10,1,12,4,14,10,GRADUADO
1,15,3,3,0,15.88,1,1991,15,1,12,9,21,10,GRADUADO
2,15,6,4,0,15.88,1,1992,15,1,12,4,6,10,GRADUADO
1,15,1,10,0,15.88,1,1993,15,0,12,4,5,10,GRADUADO
1,15,4,5,0,15.88,15,1993,15,0,11,6,20,10,GRADUADO
1,2,1,4,0,15.88,15,1991,15,0,12,4,16,10,GRADUADO
1,15,3,3,0,15.88,1,1995,15,1,8,6,20,10,GRADUADO
1,15,4,4,0,15.89,1,1986,15,1,10,6,20,10,GRADUADO
1,12,3,5,0,15.89,15,1987,12,0,12,4,5,10,GRADUADO
1,19,4,4,0,15.9,1,1989,19,0,12,1,24,10,GRADUADO
1,15,3,1,0,15.9,15,1994,15,1,9,4,5,10,GRADUADO
1,22,3,3,0,15.9,1,1991,22,0,12,8,12,10,GRADUADO
1,15,1,13,0,15.9,1,1994,20,1,12,4,5,10,GRADUADO
2,15,8,7,1,15.9,1,1994,15,1,8,3,7,10,GRADUADO
1,15,4,3,0,15.9,12,1994,15,0,9,3,7,10,GRADUADO
1,15,8,5,0,15.9,12,1991,15,1,16,4,6,10,GRADUADO
1,3,4,6,0,15.9,1,1993,3,1,8,6,20,10,GRADUADO
2,15,5,6,0,15.9,1,1986,15,1,10,1,1,10,GRADUADO
1,5,3,1,0,15.9,1,1988,5,1,12,1,26,10,GRADUADO
1,2,3,4,0,15.9,1,1992,2,1,12,6,20,10,GRADUADO
1,15,3,6,0,15.9,15,1991,21,1,12,4,5,10,GRADUADO
1,15,4,6,0,15.9,15,1990,15,0,12,3,4,10,GRADUADO
1,15,4,1,0,15.91,1,1987,4,1,12,8,12,10,GRADUADO
1,15,5,9,0,15.91,15,1975,12,0,12,10,19,10,GRADUADO
1,15,3,4,0,15.91,1,1989,15,1,12,1,26,10,GRADUADO
1,15,4,5,0,15.91,1,1983,10,0,12,4,5,10,GRADUADO
1,15,9,5,0,15.91,1,1990,15,0,12,10,19,10,GRADUADO
1,15,4,8,1,15.91,1,1995,15,0,9,9,27,10,GRADUADO
1,15,8,3,0,15.91,1,1995,15,0,12,5,17,10,GRADUADO
1,15,4,3,0,15.91,15,1993,15,0,9,4,16,10,GRADUADO
2,15,4,3,0,15.91,1,1991,15,0,1,3,4,10,GRADUADO
1,15,5,6,0,15.91,15,1992,15,1,9,3,4,10,GRADUADO
1,15,1,9,0,15.92,1,1991,15,0,10,6,20,10,GRADUADO
4,15,4,10,0,15.92,1,1986,15,0,16,4,5,10,GRADUADO
1,15,1,6,1,15.92,15,1989,15,0,12,10,19,10,GRADUADO
1,15,8,4,0,15.92,15,1994,15,0,12,4,16,10,GRADUADO
1,15,5,9,0,15.93,1,1963,15,0,12,3,7,10,GRADUADO
1,15,10,3,0,15.93,1,1993,15,1,12,9,23,10,GRADUADO
1,15,8,4,0,15.93,1,1990,15,1,12,8,13,10,GRADUADO
1,15,3,6,0,15.93,15,1962,20,1,12,4,6,10,GRADUADO
1,15,9,1,0,15.93,15,1993,15,1,12,3,4,10,GRADUADO
1,11,1,3,0,15.93,1,1992,11,0,12,6,20,10,GRADUADO
1,12,4,1,0,15.93,3,1989,12,1,12,4,6,10,GRADUADO
1,13,6,5,0,15.93,1,1993,13,1,9,8,12,10,GRADUADO
1,15,4,3,0,15.93,1,1994,15,0,9,4,5,10,GRADUADO
1,15,5,6,0,15.94,1,1992,15,1,9,2,2,10,GRADUADO
1,15,5,3,0,15.94,15,1994,15,1,9,3,4,10,GRADUADO
2,15,4,4,0,15.94,1,1988,15,1,10,8,12,10,GRADUADO
1,7,4,9,0,15.94,7,1990,15,0,16,5,17,10,GRADUADO
1,15,9,4,0,15.94,15,1990,15,0,10,4,16,10,GRADUADO
1,15,1,3,0,15.94,15,1992,15,0,16,4,5,10,GRADUADO
1,15,7,4,0,15.94,1,1992,15,1,12,8,12,10,GRADUADO
1,15,4,4,0,15.94,15,1990,15,0,10,4,6,10,GRADUADO
1,15,9,4,0,15.95,1,1985,15,0,10,10,19,10,GRADUADO
1,15,9,6,0,15.95,15,1994,19,0,1,4,5,10,GRADUADO
1,2,3,4,0,15.95,1,1990,2,1,12,4,6,10,GRADUADO
1,15,3,1,0,15.95,10,1981,15,0,12,3,4,10,GRADUADO
1,15,5,3,0,15.96,15,1992,15,1,12,2,2,10,GRADUADO
1,15,8,6,0,15.96,1,1986,15,1,12,10,19,10,GRADUADO
1,15,4,4,0,15.96,15,1975,15,1,12,4,16,10,GRADUADO
1,15,6,10,0,15.96,1,1993,15,1,12,3,7,10,GRADUADO
2,15,3,5,0,15.96,15,1992,3,0,9,6,10,10,GRADUADO
1,24,4,4,0,15.97,15,1985,15,0,12,10,19,10,GRADUADO
2,15,8,11,0,15.97,15,1967,12,1,12,10,19,10,GRADUADO
1,7,4,5,0,15.97,24,1991,7,0,12,2,2,10,GRADUADO
1,15,1,6,0,15.97,15,1992,15,0,9,2,2,10,GRADUADO
1,15,4,3,0,15.97,15,1992,23,0,11,2,3,10,GRADUADO
1,15,3,4,0,15.97,15,1994,15,0,12,2,2,10,GRADUADO
1,15,4,4,0,15.97,15,1974,14,1,12,3,7,10,GRADUADO
1,15,3,4,0,15.97,15,1989,15,1,12,2,2,10,GRADUADO
1,24,10,4,0,15.97,25,1981,12,1,1,3,4,10,GRADUADO
1,15,3,4,0,15.98,1,1990,3,1,11,8,13,10,GRADUADO
1,22,4,1,0,15.98,15,1993,22,0,11,6,20,10,GRADUADO
1,15,11,8,0,15.98,7,1994,15,0,8,9,15,10,GRADUADO
1,15,1,4,0,15.98,15,1983,15,1,10,2,2,10,GRADUADO
1,15,1,9,0,15.99,15,1992,15,0,9,2,2,10,GRADUADO
1,15,3,7,0,15.99,1,1991,15,1,14,1,1,10,GRADUADO
1,24,5,5,0,15.99,25,1981,9,0,12,1,24,10,GRADUADO
1,15,1,5,1,15.99,15,1991,15,0,12,7,11,10,GRADUADO
1,15,4,7,1,15.99,1,1991,15,0,12,8,13,10,GRADUADO
1,11,4,6,0,15.99,15,1992,15,1,16,3,4,10,GRADUADO
1,15,6,6,0,15.99,15,1991,15,1,12,9,27,10,GRADUADO
1,15,4,4,0,16,3,1993,15,0,12,2,2,10,GRADUADO
1,15,2,1,0,16,1,1994,15,0,12,8,12,10,GRADUADO
2,15,4,6,0,16,10,1992,15,1,12,2,2,10,GRADUADO
1,2,6,1,0,16,1,1992,15,1,12,1,24,10,GRADUADO
1,12,6,3,0,16,1,1994,12,1,8,3,7,10,GRADUADO
1,15,3,8,0,16,1,1995,15,1,8,8,12,10,GRADUADO
1,15,4,1,0,16,1,1993,15,1,9,8,13,10,GRADUADO
4,11,4,10,0,16.01,15,1993,11,0,9,8,13,10,GRADUADO
1,15,1,5,0,16.01,1,1993,15,0,12,8,13,10,GRADUADO
1,15,6,3,0,16.01,15,1993,15,1,12,8,13,10,GRADUADO
1,12,4,3,0,16.01,1,1994,12,0,9,6,9,10,GRADUADO
1,15,10,4,1,16.01,1,1994,15,0,12,6,10,10,GRADUADO
1,15,8,3,0,16.01,15,1995,15,0,8,6,20,10,GRADUADO
5,24,3,3,0,16.01,15,1993,6,1,12,6,20,10,GRADUADO
1,15,4,3,0,16.01,15,1977,15,0,1,10,19,10,GRADUADO
2,15,4,4,1,16.01,15,1991,15,0,9,7,11,10,GRADUADO
1,1,3,4,0,16.01,1,1987,1,0,12,5,17,10,GRADUADO
1,15,1,3,0,16.02,15,1992,15,1,16,5,8,10,GRADUADO
1,5,6,6,0,16.02,15,1993,5,1,12,5,18,10,GRADUADO
1,15,10,4,0,16.02,7,1993,10,0,12,5,18,10,GRADUADO
1,6,3,4,0,16.02,15,1993,6,1,12,5,8,10,GRADUADO
1,15,5,3,1,16.02,15,1993,15,1,12,5,18,10,GRADUADO
1,15,4,5,0,16.02,15,1990,15,0,9,5,18,10,GRADUADO
1,15,10,6,0,16.02,1,1995,15,1,12,9,25,10,GRADUADO
4,12,11,8,0,16.02,1,1994,12,1,9,8,12,10,GRADUADO
1,6,10,8,0,16.03,15,1991,6,0,9,3,7,10,GRADUADO
1,15,5,4,0,16.03,1,1973,15,0,12,10,19,10,GRADUADO
1,15,1,5,0,16.03,1,1994,15,0,9,6,20,10,GRADUADO
1,15,3,1,0,16.04,1,1993,15,1,9,5,8,10,GRADUADO
1,14,4,4,0,16.04,15,1994,2,0,12,2,2,10,GRADUADO
1,15,6,3,0,16.05,15,1992,15,0,12,2,2,10,GRADUADO
2,15,4,7,0,16.05,15,1992,15,0,9,5,17,10,GRADUADO
1,15,4,5,0,16.05,12,1994,15,1,9,3,4,10,GRADUADO
1,15,5,4,0,16.05,15,1991,15,1,12,3,4,10,GRADUADO
1,15,10,4,0,16.05,1,1987,15,1,12,8,13,10,GRADUADO
1,15,5,4,0,16.05,15,1988,15,0,10,3,7,10,GRADUADO
1,15,4,1,0,16.05,15,1993,15,1,1,1,24,10,GRADUADO
1,15,4,4,0,16.05,15,1991,15,1,12,4,6,10,GRADUADO
1,15,3,8,1,16.05,1,1982,15,1,16,8,12,10,GRADUADO
5,15,1,3,0,16.05,1,1992,15,0,12,8,12,10,GRADUADO
4,15,13,7,0,16.06,1,1995,15,0,12,3,4,10,GRADUADO
1,15,3,8,0,16.06,1,1990,12,0,12,3,7,10,GRADUADO
1,12,1,8,0,16.06,1,1992,12,1,9,3,7,10,GRADUADO
2,15,10,4,0,16.06,15,1991,15,1,12,1,26,10,GRADUADO
4,15,4,3,0,16.07,15,1990,15,0,10,8,12,10,GRADUADO
1,15,3,5,0,16.07,1,1993,15,1,10,3,7,10,GRADUADO
1,15,4,3,0,16.07,1,1991,15,0,12,6,20,10,GRADUADO
1,15,10,3,0,16.07,1,1992,15,0,1,8,12,10,GRADUADO
1,15,10,1,0,16.07,15,1992,15,1,12,6,20,10,GRADUADO
1,15,4,5,0,16.07,15,1994,15,1,8,5,8,10,GRADUADO
1,15,4,6,0,16.07,15,1994,13,1,12,10,19,10,GRADUADO
1,15,3,4,0,16.07,1,1990,15,0,12,5,18,10,GRADUADO
1,15,6,4,0,16.08,15,1987,15,0,12,2,2,10,GRADUADO
1,15,3,1,0,16.08,1,1993,11,1,8,6,10,10,GRADUADO
1,15,10,4,0,16.08,14,1961,15,0,12,1,24,10,GRADUADO
1,15,1,4,0,16.08,1,1993,15,0,12,9,23,10,GRADUADO
1,23,4,3,0,16.08,1,1994,23,1,9,4,5,10,GRADUADO
1,15,5,3,0,16.08,15,1992,15,1,9,5,17,10,GRADUADO
1,15,3,4,0,16.08,15,1993,15,1,8,8,12,10,GRADUADO
1,13,1,6,0,16.09,15,1993,13,1,12,5,17,10,GRADUADO
1,12,10,4,0,16.09,15,1995,12,1,8,3,7,10,GRADUADO
1,15,3,10,0,16.09,1,1993,15,0,12,3,7,10,GRADUADO
1,15,2,3,0,16.09,15,1995,15,0,12,3,7,10,GRADUADO
1,8,1,3,0,16.12,1,1994,8,0,12,3,7,10,GRADUADO
5,15,6,6,0,16.12,1,1995,16,0,9,3,7,10,GRADUADO
1,12,3,5,0,16.12,15,1995,12,1,8,3,7,10,GRADUADO
1,18,5,4,1,16.12,15,1992,18,1,8,5,17,10,GRADUADO
1,15,1,6,0,16.12,15,1992,15,1,9,5,17,10,GRADUADO
1,15,1,3,0,16.12,1,1991,15,1,12,10,19,10,GRADUADO
1,15,1,4,0,16.13,15,1993,12,1,9,2,2,10,GRADUADO
1,15,4,5,1,16.13,15,1995,15,0,8,7,11,10,GRADUADO
1,15,4,1,0,16.14,15,1993,15,0,9,7,22,10,GRADUADO
2,15,1,4,0,16.14,1,1993,12,0,9,7,22,10,GRADUADO
1,15,4,5,0,16.14,1,1993,15,1,12,1,24,10,GRADUADO
1,15,9,4,0,16.14,1,1994,7,0,9,4,6,10,GRADUADO
1,7,4,10,0,16.15,15,1993,12,1,12,2,2,10,GRADUADO
1,15,10,6,0,16.15,15,1992,15,0,12,10,19,10,GRADUADO
2,7,4,6,1,16.15,7,1993,15,0,8,3,7,10,GRADUADO
1,15,6,4,0,16.15,1,1994,15,0,12,4,6,10,GRADUADO
1,15,4,4,0,16.15,15,1994,11,1,8,6,20,10,GRADUADO
2,21,3,1,0,16.15,15,1988,21,0,16,4,6,10,GRADUADO
1,15,4,10,0,16.16,1,1989,3,0,12,7,11,10,GRADUADO
1,15,10,6,0,16.16,15,1992,15,1,12,5,17,10,GRADUADO
1,12,3,4,0,16.17,1,1989,12,0,12,3,7,10,GRADUADO
1,15,11,9,0,16.17,1,1991,15,1,9,5,17,10,GRADUADO
1,13,4,5,0,16.17,1,1992,13,0,12,3,7,10,GRADUADO
2,12,9,3,0,16.17,1,1992,12,0,12,8,13,10,GRADUADO
1,15,3,3,0,16.17,1,1993,15,1,12,6,10,10,GRADUADO
1,15,5,5,0,16.17,15,1993,15,0,9,4,5,10,GRADUADO
1,2,4,7,0,16.17,15,1995,10,1,8,5,18,10,GRADUADO
1,15,4,1,0,16.17,1,1992,15,0,9,8,12,10,GRADUADO
1,15,4,6,0,16.18,12,1993,15,1,8,2,2,10,GRADUADO
1,9,10,4,0,16.18,15,1994,10,0,8,5,17,10,GRADUADO
1,15,6,1,0,16.18,15,1994,7,0,8,3,7,10,GRADUADO
1,15,4,4,0,16.18,7,1994,15,1,12,3,7,10,GRADUADO
1,15,4,5,0,16.18,1,1995,15,0,12,9,15,10,GRADUADO
1,15,6,4,0,16.18,1,1992,15,0,9,1,1,10,GRADUADO
1,9,12,4,0,16.18,15,1995,10,1,9,1,1,10,GRADUADO
1,9,1,3,0,16.18,15,1994,10,1,8,2,3,10,GRADUADO
1,15,4,6,0,16.19,15,1992,15,1,9,2,3,10,GRADUADO
1,15,3,9,0,16.19,15,1992,15,0,12,2,2,10,GRADUADO
1,20,8,7,0,16.19,15,1981,20,0,16,3,4,10,GRADUADO
1,1,3,4,0,16.19,15,1992,1,1,12,3,7,10,GRADUADO
1,15,6,1,0,16.19,15,1991,15,0,12,1,26,10,GRADUADO
1,15,1,4,0,16.19,1,1994,8,0,12,5,17,10,GRADUADO
1,15,1,4,0,16.2,7,1993,15,1,12,10,19,10,GRADUADO
1,15,4,3,0,16.2,1,1992,13,1,9,5,18,10,GRADUADO
1,15,4,1,0,16.2,7,1995,15,0,8,4,5,10,GRADUADO
1,3,5,4,1,16.2,25,1974,3,1,12,10,19,10,GRADUADO
1,15,7,3,0,16.21,15,1990,8,0,14,4,6,10,GRADUADO
1,15,4,1,0,16.21,15,1994,15,1,8,4,6,10,GRADUADO
1,9,1,3,0,16.21,15,1993,10,0,12,8,13,10,GRADUADO
1,15,3,4,0,16.21,1,1975,15,1,12,10,19,10,GRADUADO
1,15,4,6,1,16.21,15,1993,15,0,9,3,7,10,GRADUADO
1,2,1,4,0,16.21,15,1994,2,0,9,4,16,10,GRADUADO
1,15,10,6,0,16.21,15,1993,15,1,9,4,16,10,GRADUADO
1,15,6,3,0,16.21,15,1995,15,1,9,3,7,10,GRADUADO
1,15,4,5,0,16.21,1,1993,15,1,12,8,13,10,GRADUADO
1,12,5,6,0,16.21,1,1993,12,1,9,1,26,10,GRADUADO
1,15,6,1,0,16.21,15,1964,15,0,12,1,24,10,GRADUADO
1,5,5,7,0,16.22,1,1990,5,1,9,4,16,10,GRADUADO
1,12,5,3,1,16.22,15,1995,12,0,8,4,6,10,GRADUADO
1,15,4,3,0,16.22,15,1993,10,0,12,4,6,10,GRADUADO
1,15,4,9,0,16.22,7,1994,15,1,12,4,6,10,GRADUADO
1,20,7,3,0,16.22,1,1976,15,1,10,10,19,10,GRADUADO
4,10,3,4,0,16.22,1,1988,9,1,14,1,1,10,GRADUADO
1,15,3,5,0,16.23,1,1995,15,1,8,1,1,10,GRADUADO
1,15,4,3,0,16.23,1,1994,15,0,9,1,24,10,GRADUADO
1,15,3,1,0,16.23,15,1995,13,0,12,1,24,10,GRADUADO
1,15,10,3,1,16.23,1,1993,15,0,12,1,24,10,GRADUADO
2,15,5,3,0,16.23,15,1994,15,1,12,1,24,10,GRADUADO
1,15,4,5,0,16.23,1,1994,12,0,12,1,24,10,GRADUADO
1,15,5,1,0,16.24,15,1992,15,0,12,5,17,10,GRADUADO
1,15,3,3,1,16.24,15,1990,15,1,12,10,19,10,GRADUADO
1,15,4,3,0,16.25,1,1993,15,0,9,3,7,10,GRADUADO
6,12,10,3,0,16.25,1,1991,12,1,12,10,19,10,GRADUADO
2,15,3,6,0,16.25,13,1991,15,1,9,3,4,10,GRADUADO
1,15,4,5,0,16.25,15,1991,15,0,9,6,10,10,GRADUADO
1,15,5,1,0,16.25,1,1992,15,1,12,4,6,10,GRADUADO
1,15,7,3,0,16.25,1,1992,15,1,12,9,27,10,GRADUADO
1,15,6,10,0,16.25,1,1992,15,1,12,10,19,10,GRADUADO
1,15,1,3,1,16.27,15,1993,15,1,9,5,17,10,GRADUADO
2,15,10,4,0,16.27,1,1993,15,1,8,8,13,10,GRADUADO
1,15,3,7,0,16.28,1,1993,15,0,9,1,24,10,GRADUADO
2,12,11,3,0,16.28,1,1995,12,1,8,7,11,10,GRADUADO
1,25,4,8,0,16.29,15,1973,15,1,12,10,19,10,GRADUADO
1,15,4,3,0,16.29,15,1992,15,1,12,10,19,10,GRADUADO
1,15,6,5,0,16.29,15,1994,15,0,8,8,13,10,GRADUADO
1,15,3,4,0,16.29,1,1992,15,1,12,1,24,10,GRADUADO
1,15,9,3,0,16.29,1,1991,15,1,12,5,8,10,GRADUADO
1,15,4,5,0,16.29,15,1981,15,0,12,10,19,10,GRADUADO
1,15,6,3,0,16.29,1,1979,15,1,12,9,23,10,GRADUADO
1,15,10,8,0,16.29,12,1992,15,0,12,2,2,10,GRADUADO
1,15,1,3,0,16.29,15,1992,15,1,9,3,7,10,GRADUADO
2,12,4,4,0,16.29,15,1991,12,0,9,3,7,10,GRADUADO
1,15,4,4,0,16.29,15,1981,15,0,12,3,7,10,GRADUADO
2,15,3,9,0,16.29,15,1993,23,0,12,6,9,10,GRADUADO
1,12,10,4,0,16.3,1,1992,15,0,12,1,24,10,GRADUADO
1,15,3,3,0,16.3,15,1989,15,0,16,2,2,10,GRADUADO
1,10,6,4,0,16.3,12,1994,10,0,12,4,5,10,GRADUADO
1,15,4,3,0,16.3,12,1989,15,0,10,2,2,10,GRADUADO
1,15,1,3,0,16.3,15,1991,15,1,12,4,16,10,GRADUADO
1,15,1,5,0,16.3,12,1989,12,0,12,2,2,10,GRADUADO
1,15,4,5,0,16.3,1,1988,15,0,10,6,10,10,GRADUADO
1,15,6,6,1,16.3,15,1992,15,1,12,9,23,10,GRADUADO
1,15,4,3,1,16.3,15,1994,14,0,9,4,6,10,GRADUADO
1,8,4,4,0,16.3,15,1993,8,0,12,4,6,10,GRADUADO
1,11,4,5,0,16.32,15,1987,11,0,16,4,6,10,GRADUADO
2,18,6,1,0,16.32,15,1993,23,1,12,4,5,10,GRADUADO
1,20,5,10,1,16.32,1,1993,12,1,9,1,24,10,GRADUADO
2,7,5,5,0,16.32,7,1993,15,0,9,2,2,10,GRADUADO
2,15,10,4,0,16.32,15,1993,15,0,9,4,6,10,GRADUADO
1,15,4,3,0,16.32,1,1992,15,1,9,8,13,10,GRADUADO
1,15,1,8,0,16.32,1,1994,12,1,12,6,20,10,GRADUADO
1,15,9,4,0,16.32,1,1993,15,0,12,6,10,10,GRADUADO
1,15,3,1,0,16.32,1,1992,15,1,8,10,19,10,GRADUADO
1,5,10,6,0,16.33,11,1993,11,1,9,4,6,10,GRADUADO
1,15,1,3,0,16.33,15,1995,15,1,8,5,17,10,GRADUADO
1,2,8,3,0,16.33,15,1992,15,0,12,5,17,10,GRADUADO
1,15,3,5,0,16.33,15,1988,15,0,12,5,17,10,GRADUADO
1,15,3,5,0,16.33,1,1994,15,0,12,5,17,10,GRADUADO
1,15,5,3,0,16.34,15,1989,15,0,12,5,17,10,GRADUADO
1,15,5,3,0,16.34,15,1990,12,0,16,4,16,10,GRADUADO
1,15,4,4,0,16.34,15,1994,15,0,12,4,5,10,GRADUADO
1,12,8,4,0,16.34,15,1995,12,0,8,4,5,10,GRADUADO
1,12,9,10,0,16.34,15,1993,12,0,12,4,5,10,GRADUADO
1,15,1,5,0,16.34,15,1993,15,0,12,5,17,10,GRADUADO
1,4,5,5,0,16.34,15,1994,17,0,12,5,17,10,GRADUADO
1,15,4,4,0,16.37,1,1993,15,1,9,5,17,10,GRADUADO
1,13,10,2,0,16.37,1,1993,13,1,9,5,8,10,GRADUADO
1,15,3,6,0,16.37,15,1991,15,0,12,10,19,10,GRADUADO
1,4,4,9,0,16.38,15,1976,4,1,12,9,27,10,GRADUADO
1,15,4,4,0,16.38,15,1993,15,1,16,5,17,10,GRADUADO
1,15,8,1,0,16.39,15,1976,2,0,10,9,15,10,GRADUADO
1,25,4,4,0,16.39,1,1990,15,1,12,4,6,10,GRADUADO
1,7,7,4,0,16.39,7,1991,15,1,10,2,2,10,GRADUADO
1,15,6,4,0,16.39,15,1995,15,0,9,4,5,10,GRADUADO
1,15,1,10,0,16.39,12,1992,15,1,12,3,4,10,GRADUADO
1,15,1,7,0,16.39,15,1990,15,0,12,10,19,10,GRADUADO
1,15,1,4,0,16.39,15,1992,12,0,12,4,6,10,GRADUADO
1,14,3,2,0,16.39,15,1993,14,0,8,4,16,10,GRADUADO
1,12,10,3,0,16.39,1,1993,12,0,9,8,12,10,GRADUADO
1,15,3,8,0,16.4,1,1993,15,1,9,9,27,10,GRADUADO
1,2,9,4,0,16.4,1,1992,2,1,8,10,19,10,GRADUADO
1,10,8,3,0,16.4,1,1993,10,1,8,7,11,10,GRADUADO
1,15,5,5,0,16.4,15,1991,15,0,9,3,4,10,GRADUADO
1,15,1,9,0,16.41,15,1993,15,1,12,4,16,10,GRADUADO
1,15,3,1,0,16.41,1,1991,15,1,9,7,22,10,GRADUADO
1,15,5,4,0,16.41,1,1993,15,1,12,9,27,10,GRADUADO
1,15,1,4,0,16.41,1,1993,15,1,12,8,13,10,GRADUADO
1,15,6,3,1,16.41,15,1993,15,1,9,5,18,10,GRADUADO
1,15,12,4,0,16.41,15,1992,15,1,12,4,5,10,GRADUADO
1,15,3,7,0,16.42,1,1994,12,1,9,1,24,10,GRADUADO
1,15,1,6,0,16.42,1,1993,23,0,12,1,24,10,GRADUADO
1,7,3,8,0,16.43,15,1992,15,1,12,3,7,10,GRADUADO
2,15,3,4,0,16.43,15,1988,9,1,12,3,7,10,GRADUADO
1,15,1,3,0,16.43,15,1992,15,1,12,4,14,10,GRADUADO
1,12,5,4,0,16.43,15,1992,12,0,12,1,1,10,GRADUADO
1,7,1,3,0,16.43,1,1991,7,1,12,9,21,10,GRADUADO
1,12,8,1,0,16.43,15,1990,15,1,12,4,5,10,GRADUADO
1,15,8,8,0,16.43,15,1975,15,1,12,10,19,10,GRADUADO
1,15,1,5,0,16.43,15,1991,15,1,12,2,3,10,GRADUADO
1,15,5,3,0,16.44,15,1991,15,0,12,2,3,10,GRADUADO
1,15,1,10,0,16.44,1,1993,2,0,10,5,8,10,GRADUADO
1,15,6,1,0,16.45,23,1993,15,0,1,2,2,10,GRADUADO
1,1,3,10,0,16.45,15,1992,1,0,10,2,2,10,GRADUADO
1,15,1,8,0,16.45,15,1992,15,1,12,1,1,10,GRADUADO
1,15,3,7,0,16.45,15,1992,15,1,12,5,18,10,GRADUADO
2,12,1,1,0,16.46,15,1992,12,0,12,4,16,10,GRADUADO
1,15,4,3,0,16.46,15,1992,15,1,12,5,17,10,GRADUADO
1,15,3,5,0,16.46,15,1989,12,1,9,5,18,10,GRADUADO
1,12,4,11,1,16.46,1,1994,12,1,12,4,5,10,GRADUADO
1,15,4,1,0,16.46,15,1994,15,1,12,3,4,10,GRADUADO
2,15,3,8,0,16.46,1,1989,15,0,12,3,4,10,GRADUADO
1,15,5,3,0,16.46,1,1993,15,0,12,3,4,10,GRADUADO
2,12,9,3,1,16.46,15,1986,12,0,16,3,4,10,GRADUADO
1,15,10,2,0,16.46,15,1983,15,0,10,8,12,10,GRADUADO
4,15,5,4,0,16.46,15,1992,15,1,1,3,4,10,GRADUADO
1,15,4,3,0,16.46,15,1992,15,0,12,9,21,10,GRADUADO
1,23,4,4,0,16.46,1,1991,23,0,12,5,17,10,GRADUADO
1,15,10,6,0,16.47,15,1992,15,0,12,4,16,10,GRADUADO
1,15,5,13,0,16.47,15,1992,15,1,1,10,19,10,GRADUADO
1,15,10,9,0,16.48,15,1993,15,0,12,10,19,10,GRADUADO
1,15,5,4,0,16.48,15,1980,15,0,10,10,19,10,GRADUADO
1,15,5,4,0,16.48,15,1992,15,0,12,3,7,10,GRADUADO
1,15,1,10,0,16.48,1,1992,15,1,9,9,25,10,GRADUADO
1,3,3,4,0,16.48,15,1990,3,0,16,10,19,10,GRADUADO
4,15,8,3,0,16.48,7,1992,15,0,12,2,2,10,GRADUADO
